LineId,Device,type,time,Content,EventId,EventTemplate,ParameterList
357,Client03,SYSCALL,1584200678.603:4355,"arch=c000003e syscall=87 success=yes exit=0 a0=7f23b0b87e08 a1=1 a2=7f23c4e34a30 a3=180 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323735 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '87', '=yes', '0', 'a0=7f23b0b87e08', 'a1=1 a2=7f23c4e34a30 a3=180', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323735 exe=""/usr/lib/firefox/firefox"" key=""home""']"
358,Client03,CWD,1584200678.603:4355,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
359,Client03,PATH,1584200678.603:4355,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/"" inode=516590 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/""', '516590', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
360,Client03,PATH,1584200678.603:4355,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping"" inode=516700 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping""', '516700', '08:01', '0100600', '1000', '1000', '00:00', '=DELETE', '0', '0', '0', '0']"
361,Client03,PROCTITLE,1584200678.603:4355,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
362,Client03,SYSCALL,1584200678.603:4356,"arch=c000003e syscall=82 success=yes exit=0 a0=7f23b0bc0188 a1=7f23b0b87e08 a2=ffffffffffffff48 a3=180 items=4 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323735 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '82', '=yes', '0', 'a0=7f23b0bc0188', 'a1=7f23b0b87e08 a2=ffffffffffffff48 a3=180', '4', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323735 exe=""/usr/lib/firefox/firefox"" key=""home""']"
363,Client03,CWD,1584200678.603:4356,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
364,Client03,PATH,1584200678.603:4356,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/"" inode=516590 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/""', '516590', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
365,Client03,PATH,1584200678.603:4356,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/"" inode=516590 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/""', '516590', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
366,Client03,PATH,1584200678.603:4356,"item=2 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping.tmp"" inode=516413 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['2 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping.tmp""', '516413', '08:01', '0100600', '1000', '1000', '00:00', '=DELETE', '0', '0', '0', '0']"
367,Client03,PATH,1584200678.603:4356,"item=3 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping"" inode=516413 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['3 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping""', '516413', '08:01', '0100600', '1000', '1000', '00:00', '=CREATE', '0', '0', '0', '0']"
368,Client03,PROCTITLE,1584200678.603:4356,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
369,Client03,NETFILTER_CFG,1584200690.795:4357,table=security family=2 entries=6,ef7a74b8,table<*> family=<*> entries=<*>,"['=security', '2', '6']"
370,Client03,SYSCALL,1584200690.795:4357,"arch=c000003e syscall=54 success=yes exit=0 a0=4 a1=0 a2=40 a3=55cbc8c6efe0 items=0 ppid=19624 pid=19625 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""iptables"" exe=""/sbin/xtables-multi"" key=(null)",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '54', '=yes', '0', 'a0=4', 'a1=0 a2=40 a3=55cbc8c6efe0', '0', '19624', '19625', '4294967295', '0', '0', '0', '0', '0', '0', '0', '0 tty=(none)', '4294967295', 'comm=""iptables"" exe=""/sbin/xtables-multi"" key=(null)']"
371,Client03,PROCTITLE,1584200690.795:4357,proctitle=69707461626C6573002D77002D74007365637572697479002D4C004F5554505554002D2D7A65726F004F5554505554002D6E7876,225d195d,proctitle<*><*>,['=69707461626C6573002D77002D74007365637572697479002D4C004F5554505554002D2D7A65726F004F5554505554002D6E7876']
372,Client03,SYSCALL,1584200738.291:4358,"arch=c000003e syscall=59 success=no exit=-13 a0=564af0ad9c30 a1=564af0aea750 a2=564af0ac8b50 a3=8 items=1 ppid=19358 pid=19684 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts3 ses=1 comm=""bash"" exe=""/bin/bash"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '59', '=no', '-13', 'a0=564af0ad9c30', 'a1=564af0aea750 a2=564af0ac8b50 a3=8', '1', '19358', '19684', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts3', '1', 'comm=""bash"" exe=""/bin/bash"" key=""home""']"
373,Client03,CWD,1584200738.291:4358,"cwd=""/home/akep/Downloads""",569c5378,"cwd<*>""","['=""/home/akep/Downloads']"
374,Client03,PATH,1584200738.291:4358,"item=0 name=""./Report_2020.sh"" inode=516686 dev=08:01 mode=0100644 ouid=1000 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""./Report_2020.sh""', '516686', '08:01', '0100644', '1000', '1000', '00:00', '=NORMAL', '0', '0', '0', '0']"
375,Client03,PROCTITLE,1584200738.291:4358,"proctitle=""bash""",5ea41cea,"proctitle<*>""","['=""bash']"
376,Client03,SYSCALL,1584200747.987:4359,"arch=c000003e syscall=257 success=no exit=-17 a0=ffffff9c a1=7fff08994330 a2=8c1 a3=1a4 items=2 ppid=19358 pid=19694 auid=1000 uid=1000 gid=1000 euid=1000 suid=0 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts3 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=no', '-17', 'a0=ffffff9c', 'a1=7fff08994330 a2=8c1 a3=1a4', '2', '19358', '19694', '1000', '1000', '1000', '1000', '0', '1000', '1000', '1000', '1000 tty=pts3', '1', 'comm=""sudo"" exe=""/usr/bin/sudo"" key=""home""']"
377,Client03,CWD,1584200747.987:4359,"cwd=""/home/akep/Downloads""",569c5378,"cwd<*>""","['=""/home/akep/Downloads']"
378,Client03,PATH,1584200747.987:4359,"item=0 name=""/home/akep/"" inode=258049 dev=08:01 mode=040755 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/""', '258049', '08:01', '040755', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
379,Client03,PATH,1584200747.987:4359,"item=1 name=""/home/akep/.sudo_as_admin_successful"" inode=258124 dev=08:01 mode=0100644 ouid=1000 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.sudo_as_admin_successful""', '258124', '08:01', '0100644', '1000', '1000', '00:00', '=NORMAL', '0', '0', '0', '0']"
380,Client03,PROCTITLE,1584200747.987:4359,proctitle=7375646F002E2F5265706F72745F323032302E7368,225d195d,proctitle<*><*>,['=7375646F002E2F5265706F72745F323032302E7368']
381,Client03,USER_CMD,1584200747.987:4360,"pid=19694 uid=1000 auid=1000 ses=1 msg='cwd=""/home/akep/Downloads"" cmd=""./Report_2020.sh"" terminal=pts/3 res=failed'",396ed331,"pid=<*> uid=<*> auid=<*> ses=<*> msg='cwd<*>"" cmd<*><*>.sh"" terminal<*><*> res<*>'","['19694', '1000', '1000', '1', '=""/home/akep/Downloads', '=""./Report_2020', '=pts/3', '=failed']"
